metric_item_label,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,metric_source_desc_label_fn,metric_source_desc_label_url_fn,geo_label_city,geo_label_state,geo_label_citystate,geo_fips_code,value,date_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,date_label_proxy_footnote,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high,value_90_ci_low,value_90_ci_high,geo_strata_region,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,strata_race_label,strata_sex_label,strata_race_sex_label
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Memphis,TN,"Memphis, TN",4748000,5582.762954,2020,real,,place,real,,yes,3564.694622,7600.831286,,,South,Poorest cities (20%+ poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Highly Segregated (50%+),Asian/PI,Male,Asian/PI Male
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,New York City,NY,"New York City, NY",3651000,3118.069986,2010,real,,place,real,,yes,2992.045794,3244.094178,,,Northeast,Less poor cities (<20% poor),Largest (>1.3 million),Highest pop. density (>10k per sq mi),Highly Segregated (50%+),Hispanic,Female,Hispanic Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,El Paso,TX,"El Paso, TX",4824000,3231.513587,2017,real,,place,real,,yes,1052.607187,5410.419987,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Louisville,KY,"Louisville, KY",2148006,2648.98229,2017,proxy,County level data were used,place,real,,yes,1592.708969,3705.255612,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Antonio,TX,"San Antonio, TX",4865000,5969.343357,2020,real,,place,real,,yes,4146.821975,7791.864738,,,South,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Male,Asian/PI Male
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Tucson,AZ,"Tucson, AZ",0477000,3392.505447,2018,real,,place,real,,yes,2202.746891,4582.264002,,,West,Poorest cities (20%+ poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Diego,CA,"San Diego, CA",0666000,3438.805017,2011,real,,place,real,,yes,3172.070324,3705.53971,,,West,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Female,White Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Boston,MA,"Boston, MA",2507000,2535.120069,2010,real,,place,real,,yes,1987.480271,3082.759868,,,Northeast,Less poor cities (<20% poor),Smaller (<1.3 million),Highest pop. density (>10k per sq mi),Less Segregated (<50%),Hispanic,Female,Hispanic Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Columbus,OH,"Columbus, OH",3918000,7501.905201,2016,real,,place,real,,yes,6991.31499,8012.495412,,,Midwest,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Washington,DC,"Washington, DC",1150000,2577.608671,2018,real,,place,real,,yes,977.3154374,4177.901905,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Highest pop. density (>10k per sq mi),Highly Segregated (50%+),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Indianapolis,IN,"Indianapolis, IN",1836003,3107.955108,2010,real,,place,real,,yes,2299.941413,3915.968803,,,Midwest,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Female,Hispanic Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Baltimore,MD,"Baltimore, MD",2404000,2067.770084,2018,real,,place,real,,yes,716.4164128,3419.123754,,,South,Poorest cities (20%+ poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Highly Segregated (50%+),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Las Vegas,NV,"Las Vegas, NV",3240000,9232.790372,2016,proxy,County level data were used,place,real,,yes,8628.368769,9837.211974,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Jose,CA,"San Jose, CA",0668000,2884.51162,2010,real,,place,real,,yes,2557.809598,3211.213642,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Female,Hispanic Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Portland,OR,"Portland, OR",4159000,3445.40225,2018,real,,place,real,,yes,2501.428697,4389.375803,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Houston,TX,"Houston, TX",4835000,10659.02735,2016,real,,place,real,,yes,10226.88609,11091.16862,,,South,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Highly Segregated (50%+),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Austin,TX,"Austin, TX",4805000,1917.241938,2018,real,,place,real,,yes,1287.25831,2547.225566,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Long Beach,CA,"Long Beach, CA",0643000,2958.641824,2010,real,,place,real,,yes,2519.072628,3398.21102,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Highly Segregated (50%+),Hispanic,Female,Hispanic Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Fort Worth,TX,"Fort Worth, TX",4827000,8075.638667,2016,real,,place,real,,yes,7411.340031,8739.937302,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Columbus,OH,"Columbus, OH",3918000,2927.510923,2018,real,,place,real,,yes,2357.562742,3497.459104,,,Midwest,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Both,
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Louisville,KY,"Louisville, KY",2148006,10722.01424,2020,proxy,County level data were used,place,real,,yes,9782.102311,11661.92616,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Diego,CA,"San Diego, CA",0666000,6458.175737,2017,real,,place,real,,yes,5649.633765,7266.717708,,,West,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Female,Black Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Diego,CA,"San Diego, CA",0666000,2490.404325,2019,real,,place,real,,yes,2144.760304,2836.048347,,,West,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Jose,CA,"San Jose, CA",0668000,1808.779783,2019,real,,place,real,,yes,1583.009049,2034.550517,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Phoenix,AZ,"Phoenix, AZ",0455000,4474.140318,2011,real,,place,real,,yes,4220.424524,4727.856112,,,West,Less poor cities (<20% poor),Largest (>1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Female,White Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Philadelphia,PA,"Philadelphia, PA",4260000,9491.889763,2014,real,,place,real,,yes,9108.983484,9874.796042,,,Northeast,Poorest cities (20%+ poor),Largest (>1.3 million),Highest pop. density (>10k per sq mi),Highly Segregated (50%+),White,Male,White Male
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Minneapolis,MN,"Minneapolis, MN",2743000,4232.897865,2019,real,,place,real,,yes,2723.88483,5741.910901,,,Midwest,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian/PI,Female,Asian/PI Female
Premature Death,Life Expectancy and Deaths,Deaths,"Years of potential life lost before age 75 (per 100,000 population, age-adjusted)","Years per 100,000 population aged <75","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,San Francisco,CA,"San Francisco, CA",0667000,2706.460281,2015,real,,place,real,,yes,2465.113915,2947.806647,,,West,Less poor cities (<20% poor),Smaller (<1.3 million),Highest pop. density (>10k per sq mi),Less Segregated (<50%),Asian/PI,Both,
